
5579	['2019.03', 'Non-profit institutions serving households', '400', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

5580	['2019.03', 'Non-profit institutions serving households', '400', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

5581	['2019.03', 'Non-profit institutions serving households', '400', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '16']

5582	['2019.03', 'Non-profit institutions serving households', '400', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '539']

5583	['2019.03', 'Non-profit institutions serving households', '400', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '0']

5584	['2019.03', 'Non-profit institutions serving households', '400', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

5585	['2019.03', 'Non-profit institutions serving households', '400', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '0']

5586	['2019.03', 'Non-profit institutions serving households', '400', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '996']

5587	['2019.03', 'Non-profit institutions serving households', '400', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '10682']

5588	['2019.03', 'Non-profit institutions serving households', '400', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '17038']

5589	['2019.03', 'Non-profit institutions serving households', '400', 'Closing balance net worth', 'LE00000', 'B900000', '37711']

5590	['2019.03', 'Non-profit institutions serving households', '400', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '39262']

5591	['2019.03', 'Households', '511', 'Closing balance total assets', 'LE00000', 'A000000', '1952192']

5592	['2019.03', 'Households', '511', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '1118700']

5593	['2019.03', 'Households', '511', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

5594	['2019.03', 'Households', '511', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '184730']

5595	['2019.03', 'Households', '511', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '3426']

5596	['2019.03', 'Households', '511', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '290']

5597	['2019.03', 'Households', '511', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '821675']

5598	['2019.03', 'Households', '511', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '108579']

5599	['2019.03', 'Households', '511', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '0']

5600	['2019.03', 'Households', '511', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '..']

5601	['2019.03', 'Households', '511', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '225314']

5602	['2019.03', 'Households', '511', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

5603	['2019.03', 'Households', '511', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

5604	['2019.03', 'Households', '511', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '0']

5605	['2019.03', 'Households', '511', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '225314']

5606	['2019.03', 'Households', '511', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '0']

5607	['2019.03', 'Households', '511', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

5608	['2019.03', 'Households', '511', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '0']

5609	['2019.03', 'Households', '511', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '..']

5610	['2019.03', 'Households', '511', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '304876']

5611	['2019.03', 'Households', '511', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '528615']

5612	['2019.03', 'Households', '511', 'Closing balance net worth', 'LE00000', 'B900000', '1726878']

5613	['2019.03', 'Households', '511', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '1952192']

5614	['2019.03', 'Rest of the world', '611', 'Closing balance total assets', 'LE00000', 'A000000', '440429']

5615	['2019.03', 'Rest of the world', '611', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '440429']

5616	['2019.03', 'Rest of the world', '611', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '1746']

5617	['2019.03', 'Rest of the world', '611', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '36802']

5618	['2019.03', 'Rest of the world', '611', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '176418']

5619	['2019.03', 'Rest of the world', '611', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '54406']

5620	['2019.03', 'Rest of the world', '611', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '137488']

5621	['2019.03', 'Rest of the world', '611', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', 'C']

5622	['2019.03', 'Rest of the world', '611', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '18045']

5623	['2019.03', 'Rest of the world', '611', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', 'C']

5624	['2019.03', 'Rest of the world', '611', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '275076']

5625	['2019.03', 'Rest of the world', '611', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '1775']

5626	['2019.03', 'Rest of the world', '611', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '26285']

5627	['2019.03', 'Rest of the world', '611', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '62859']

5628	['2019.03', 'Rest of the world', '611', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '26265']

5629	['2019.03', 'Rest of the world', '611', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '123740']

5630	['2019.03', 'Rest of the world', '611', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '3321']

5631	['2019.03', 'Rest of the world', '611', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '18175']

5632	['2019.03', 'Rest of the world', '611', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '12656']

5633	['2019.03', 'Rest of the world', '611', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '0']

5634	['2019.03', 'Rest of the world', '611', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '0']

5635	['2019.03', 'Rest of the world', '611', 'Closing balance net worth', 'LE00000', 'B900000', '165353']

5636	['2019.03', 'Rest of the world', '611', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '440429']

5637	['2019.03', 'Total economy (excl rest of the world)', '800', 'Closing balance total assets', 'LE00000', 'A000000', '5260898']

5638	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '3085396']

5639	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '1775']

5640	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '361959']

5641	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '266457']

5642	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '705048']

5643	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '1450057']

5644	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', 'C']

5645	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '30359']

5646	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', 'C']

5647	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '3250749']

5648	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '1746']

5649	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '372476']

5650	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '380016']

5651	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '733190']

5652	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '1463805']

5653	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '123084']

5654	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '30228']

5655	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '146204']

5656	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '1002295']

5657	['2019.03', 'Total economy (excl rest of the world)', '800', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '1173207']

5658	['2019.03', 'Total economy (excl rest of the world)', '800', 'Closing balance net worth', 'LE00000', 'B900000', '2010149']

5659	['2019.03', 'Total economy (excl rest of the world)', '800', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '5260898']

5660	['2019.03', 'Total all sectors', '900', 'Closing balance total assets', 'LE00000', 'A000000', '5701327']

5661	['2019.03', 'Total all sectors', '900', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '3525825']

5662	['2019.03', 'Total all sectors', '900', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '3521']

5663	['2019.03', 'Total all sectors', '900', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '398761']

5664	['2019.03', 'Total all sectors', '900', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '442875']

5665	['2019.03', 'Total all sectors', '900', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '759455']

5666	['2019.03', 'Total all sectors', '900', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '1587545']

5667	['2019.03', 'Total all sectors', '900', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '126405']

5668	['2019.03', 'Total all sectors', '900', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '48404']

5669	['2019.03', 'Total all sectors', '900', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '158860']

5670	['2019.03', 'Total all sectors', '900', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '3525825']

5671	['2019.03', 'Total all sectors', '900', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '3521']

5672	['2019.03', 'Total all sectors', '900', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '398761']

5673	['2019.03', 'Total all sectors', '900', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '442875']

5674	['2019.03', 'Total all sectors', '900', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '759455']

5675	['2019.03', 'Total all sectors', '900', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '1587545']

5676	['2019.03', 'Total all sectors', '900', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '126405']

5677	['2019.03', 'Total all sectors', '900', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '48404']

5678	['2019.03', 'Total all sectors', '900', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '158860']

5679	['2019.03', 'Total all sectors', '900', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '1002295']

5680	['2019.03', 'Total all sectors', '900', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '1173207']

5681	['2019.03', 'Total all sectors', '900', 'Closing balance net worth', 'LE00000', 'B900000', '2175502']

5682	['2019.03', 'Total all sectors', '900', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '5701327']

5683	['2020.03', 'Non-corporate business enterprises', '121', 'Closing balance total assets', 'LE00000', 'A000000', '663725']

5684	['2020.03', 'Non-corporate business enterprises', '121', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '183580']

5685	['2020.03', 'Non-corporate business enterprises', '121', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

5686	['2020.03', 'Non-corporate business enterprises', '121', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '30243']

5687	['2020.03', 'Non-corporate business enterprises', '121', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '2319']

5688	['2020.03', 'Non-corporate business enterprises', '121', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '55308']

5689	['2020.03', 'Non-corporate business enterprises', '121', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '90575']

5690	['2020.03', 'Non-corporate business enterprises', '121', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '804']

5691	['2020.03', 'Non-corporate business enterprises', '121', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '25']

5692	['2020.03', 'Non-corporate business enterprises', '121', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '4305']

5693	['2020.03', 'Non-corporate business enterprises', '121', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '663725']

5694	['2020.03', 'Non-corporate business enterprises', '121', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

5695	['2020.03', 'Non-corporate business enterprises', '121', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

5696	['2020.03', 'Non-corporate business enterprises', '121', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '2390']

5697	['2020.03', 'Non-corporate business enterprises', '121', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '129338']

5698	['2020.03', 'Non-corporate business enterprises', '121', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '527608']

5699	['2020.03', 'Non-corporate business enterprises', '121', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

5700	['2020.03', 'Non-corporate business enterprises', '121', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '8']

5701	['2020.03', 'Non-corporate business enterprises', '121', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '4381']

5702	['2020.03', 'Non-corporate business enterprises', '121', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '164519']

5703	['2020.03', 'Non-corporate business enterprises', '121', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '315626']

5704	['2020.03', 'Non-corporate business enterprises', '121', 'Closing balance net worth', 'LE00000', 'B900000', '0']

5705	['2020.03', 'Non-corporate business enterprises', '121', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '663725']

5706	['2020.03', 'Corporate business enterprises', '141', 'Closing balance total assets', 'LE00000', 'A000000', '934734']

5707	['2020.03', 'Corporate business enterprises', '141', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '330345']

5708	['2020.03', 'Corporate business enterprises', '141', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

5709	['2020.03', 'Corporate business enterprises', '141', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '39453']

5710	['2020.03', 'Corporate business enterprises', '141', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '10692']

5711	['2020.03', 'Corporate business enterprises', '141', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '72800']

5712	['2020.03', 'Corporate business enterprises', '141', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '97276']

5713	['2020.03', 'Corporate business enterprises', '141', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '2429']

5714	['2020.03', 'Corporate business enterprises', '141', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '1014']

5715	['2020.03', 'Corporate business enterprises', '141', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '106681']

5716	['2020.03', 'Corporate business enterprises', '141', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '960938']

5717	['2020.03', 'Corporate business enterprises', '141', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

5718	['2020.03', 'Corporate business enterprises', '141', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

5719	['2020.03', 'Corporate business enterprises', '141', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '38109']

5720	['2020.03', 'Corporate business enterprises', '141', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '267908']

5721	['2020.03', 'Corporate business enterprises', '141', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '555179']

5722	['2020.03', 'Corporate business enterprises', '141', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

5723	['2020.03', 'Corporate business enterprises', '141', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '4647']

5724	['2020.03', 'Corporate business enterprises', '141', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '95095']

5725	['2020.03', 'Corporate business enterprises', '141', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '359598']

5726	['2020.03', 'Corporate business enterprises', '141', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '244791']

5727	['2020.03', 'Corporate business enterprises', '141', 'Closing balance net worth', 'LE00000', 'B900000', '-26204']

5728	['2020.03', 'Corporate business enterprises', '141', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '934734']

5729	['2020.03', 'Central bank', '211', 'Closing balance total assets', 'LE00000', 'A000000', '42248']

5730	['2020.03', 'Central bank', '211', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '42153']

5731	['2020.03', 'Central bank', '211', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

5732	['2020.03', 'Central bank', '211', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '20462']

5733	['2020.03', 'Central bank', '211', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '19237']

5734	['2020.03', 'Central bank', '211', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '1468']

5735	['2020.03', 'Central bank', '211', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '200']

5736	['2020.03', 'Central bank', '211', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '0']

5737	['2020.03', 'Central bank', '211', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '640']

5738	['2020.03', 'Central bank', '211', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '146']

5739	['2020.03', 'Central bank', '211', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '42248']

5740	['2020.03', 'Central bank', '211', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

5741	['2020.03', 'Central bank', '211', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '33589']

5742	['2020.03', 'Central bank', '211', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '705']

5743	['2020.03', 'Central bank', '211', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '1589']

5744	['2020.03', 'Central bank', '211', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '3030']

5745	['2020.03', 'Central bank', '211', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

5746	['2020.03', 'Central bank', '211', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '2502']

5747	['2020.03', 'Central bank', '211', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '833']

5748	['2020.03', 'Central bank', '211', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '68']

5749	['2020.03', 'Central bank', '211', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '27']

5750	['2020.03', 'Central bank', '211', 'Closing balance net worth', 'LE00000', 'B900000', '0']

5751	['2020.03', 'Central bank', '211', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '42248']

5752	['2020.03', 'Registered banks', '221', 'Closing balance total assets', 'LE00000', 'A000000', '632670']

5753	['2020.03', 'Registered banks', '221', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '625217']

5754	['2020.03', 'Registered banks', '221', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

5755	['2020.03', 'Registered banks', '221', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '41463']

5756	['2020.03', 'Registered banks', '221', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '52911']

5757	['2020.03', 'Registered banks', '221', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '489721']

5758	['2020.03', 'Registered banks', '221', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '16']

5759	['2020.03', 'Registered banks', '221', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '..']

5760	['2020.03', 'Registered banks', '221', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '37977']

5761	['2020.03', 'Registered banks', '221', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '3129']

5762	['2020.03', 'Registered banks', '221', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '649994']

5763	['2020.03', 'Registered banks', '221', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

5764	['2020.03', 'Registered banks', '221', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '378949']

5765	['2020.03', 'Registered banks', '221', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '141285']

5766	['2020.03', 'Registered banks', '221', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '35268']

5767	['2020.03', 'Registered banks', '221', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '55677']

5768	['2020.03', 'Registered banks', '221', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

5769	['2020.03', 'Registered banks', '221', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '32728']

5770	['2020.03', 'Registered banks', '221', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '6087']

5771	['2020.03', 'Registered banks', '221', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '2643']

5772	['2020.03', 'Registered banks', '221', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '4810']

5773	['2020.03', 'Registered banks', '221', 'Closing balance net worth', 'LE00000', 'B900000', '-17324']

5774	['2020.03', 'Registered banks', '221', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '632670']

5775	['2020.03', 'Other depository institutions', '222', 'Closing balance total assets', 'LE00000', 'A000000', '3167']

5776	['2020.03', 'Other depository institutions', '222', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '3029']

5777	['2020.03', 'Other depository institutions', '222', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

5778	['2020.03', 'Other depository institutions', '222', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '8']

5779	['2020.03', 'Other depository institutions', '222', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '0']

5780	['2020.03', 'Other depository institutions', '222', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '3021']

5781	['2020.03', 'Other depository institutions', '222', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '..']

5782	['2020.03', 'Other depository institutions', '222', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '..']

5783	['2020.03', 'Other depository institutions', '222', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '..']

5784	['2020.03', 'Other depository institutions', '222', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '..']

5785	['2020.03', 'Other depository institutions', '222', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '3167']

5786	['2020.03', 'Other depository institutions', '222', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

5787	['2020.03', 'Other depository institutions', '222', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '2874']

5788	['2020.03', 'Other depository institutions', '222', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '..']

5789	['2020.03', 'Other depository institutions', '222', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '..']

5790	['2020.03', 'Other depository institutions', '222', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '293']

5791	['2020.03', 'Other depository institutions', '222', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

5792	['2020.03', 'Other depository institutions', '222', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '..']

5793	['2020.03', 'Other depository institutions', '222', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '..']

5794	['2020.03', 'Other depository institutions', '222', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '113']

5795	['2020.03', 'Other depository institutions', '222', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '25']

5796	['2020.03', 'Other depository institutions', '222', 'Closing balance net worth', 'LE00000', 'B900000', '0']

